,x,y,z,t,u_x,u_y,u_z
886,9.0,-22.5,0.261353,0.1799280287884846,-0.0646854,-1.90812,0.269028
6012,-4.0,23.5,0.0909441,0.1799280287884846,0.0234297,-0.182028,-0.0347071
3721,-1.5,3.0,-0.0777918,0.1799280287884846,0.110844,-0.780994,0.163207
4006,1.0,5.5,-0.0742558,0.1799280287884846,0.158625,-0.74783,0.147877
1649,-1.5,-15.5,-0.290911,0.1799280287884846,-0.1462,-1.60878,0.336057
1210,3.0,-19.5,-0.124584,0.1799280287884846,-0.0997558,-1.75737,0.324308
2335,5.5,-9.5,-0.161237,0.1799280287884846,-0.239862,-1.47445,0.363354
3344,6.0,-0.5,-0.169658,0.1799280287884846,-0.0618646,-1.19262,0.295925
2163,3.5,-11.0,-0.192822,0.1799280287884846,-0.229444,-1.47907,0.353564
798,-7.0,-23.0,-0.238046,0.1799280287884846,-0.034827,-1.95541,0.234914
1479,-2.5,-17.0,-0.305189,0.1799280287884846,-0.113578,-1.67873,0.323753
6019,-0.5,23.5,-0.0131361,0.1799280287884846,0.0209071,-0.189032,-0.0167785
651,3.5,-24.5,0.0797079,0.1799280287884846,-0.0397522,-1.92028,0.228937
868,-7.27596e-11,-22.5,-0.156689,0.1799280287884846,-0.0569838,-1.8515,0.269205
3174,5.0,-2.0,-0.166361,0.1799280287884846,-0.10831,-1.20697,0.298679
1238,-11.0,-19.0,-0.409043,0.1799280287884846,-0.0505998,-2.00546,0.282097
3569,6.5,1.5,-0.18166,0.1799280287884846,0.0361518,-1.13794,0.260893
362,-1.0,-27.0,0.0847297,0.1799280287884846,-0.0198631,-1.99585,0.156678
1087,-2.5,-20.5,-0.262611,0.1799280287884846,-0.0703995,-1.79699,0.292677
6061,-7.5,24.0,0.214564,0.1799280287884846,0.0266752,-0.158951,-0.0525954
1999,5.5,-12.5,-0.141763,0.1799280287884846,-0.217582,-1.56567,0.367132
5163,-8.5,16.0,0.286076,0.1799280287884846,0.10239,-0.283676,-0.0428099
6113,-9.5,24.5,0.27667,0.1799280287884846,0.0248967,-0.139857,-0.0531227
3283,3.5,-1.0,-0.167924,0.1799280287884846,-0.0603129,-1.09811,0.269097
373,4.5,-27.0,0.339774,0.1799280287884846,-0.0215683,-2.00247,0.15691
1473,-5.5,-17.0,-0.367307,0.1799280287884846,-0.0941583,-1.75911,0.317549
5875,11.5,22.0,-0.0512889,0.1799280287884846,0.00736144,-0.0861108,0.0708074
1585,-5.5,-16.0,-0.377494,0.1799280287884846,-0.112505,-1.7274,0.322885
2844,8.0,-5.0,-0.157743,0.1799280287884846,-0.206854,-1.44056,0.370157
5494,-11.0,19.0,0.409723,0.1799280287884846,0.0719342,-0.229671,-0.0803788
2264,-2.0,-10.0,-0.289602,0.1799280287884846,-0.228415,-1.36828,0.303003
6574,-3.0,28.5,-0.0374772,0.1799280287884846,0.0050603,-0.0797943,-0.0188875
2851,11.5,-5.0,-0.147012,0.1799280287884846,-0.218366,-1.564,0.411424
5618,-5.0,20.0,0.175647,0.1799280287884846,0.0535935,-0.245952,-0.0404959
6370,7.0,26.5,-0.0724237,0.1799280287884846,-0.000361977,-0.0837172,0.00984163
5702,9.0,20.5,-0.0718987,0.1799280287884846,0.013999,-0.150384,0.0716911
873,2.5,-22.5,-0.060251,0.1799280287884846,-0.0597908,-1.85453,0.276594
2956,8.0,-4.0,-0.163967,0.1799280287884846,-0.185819,-1.41801,0.359427
33,2.5,-30.0,0.675734,0.1799280287884846,-0.00269565,-2.06968,0.0547305
6673,-9.5,29.5,-0.00471017,0.1799280287884846,0.00949801,-0.0591768,-0.0182673
2721,2.5,-6.0,-0.195301,0.1799280287884846,-0.203183,-1.27392,0.307733
4790,1.0,12.5,-0.00625044,0.1799280287884846,0.112829,-0.490721,0.0677602
1357,-7.5,-18.0,-0.379721,0.1799280287884846,-0.0748834,-1.86559,0.306161
5308,8.0,17.0,-0.0980026,0.1799280287884846,0.031312,-0.23535,0.0994305
4825,-9.5,13.0,0.288949,0.1799280287884846,0.138048,-0.322379,-0.0245725
6267,11.5,25.5,0.0315866,0.1799280287884846,0.000890286,-0.0523712,0.0317713
5922,7.0,22.5,-0.0663032,0.1799280287884846,0.00906076,-0.15386,0.0360179
6089,6.5,24.0,-0.0795051,0.1799280287884846,0.00273098,-0.138554,0.0223658
4206,-11.0,7.5,0.185297,0.1799280287884846,0.183303,-0.374445,0.0269356
2780,4.0,-5.5,-0.181537,0.1799280287884846,-0.195927,-1.29964,0.321467
3171,3.5,-2.0,-0.170166,0.1799280287884846,-0.0975069,-1.14213,0.279824
5625,-1.5,20.0,0.049641,0.1799280287884846,0.0425499,-0.268624,-0.0150562
1826,3.0,-14.0,-0.189984,0.1799280287884846,-0.18844,-1.56792,0.351498
5188,4.0,16.0,-0.0487169,0.1799280287884846,0.0627732,-0.361806,0.0565593
6364,4.0,26.5,-0.0907674,0.1799280287884846,-0.00331489,-0.110179,-0.000198536
5965,0.5,23.0,-0.0371315,0.1799280287884846,0.0209192,-0.199214,-0.010271
289,-9.5,-27.5,0.05827,0.1799280287884846,-0.00204903,-2.07306,0.124205
586,-1.0,-25.0,-0.0665932,0.1799280287884846,-0.0335869,-1.93975,0.210492
142,1.0,-29.0,0.429881,0.1799280287884846,-0.00974233,-2.05422,0.0934623
5250,7.0,16.5,-0.0923102,0.1799280287884846,0.0393866,-0.27893,0.0907325
4793,2.5,12.5,-0.037655,0.1799280287884846,0.109254,-0.496004,0.0802006
1503,9.5,-17.0,0.0689419,0.1799280287884846,-0.156671,-1.7524,0.371788
4605,-7.5,11.0,0.186542,0.1799280287884846,0.160305,-0.388644,0.0113696
5609,-9.5,20.0,0.364232,0.1799280287884846,0.0589698,-0.214665,-0.0674337
6072,-2.0,24.0,0.0159646,0.1799280287884846,0.0210963,-0.177868,-0.0249726
308,0.0,-27.5,0.174222,0.1799280287884846,-0.0161908,-2.00987,0.145013
3315,-8.5,-0.5,-0.0763109,0.1799280287884846,0.0434284,-0.537133,0.160488
6343,-6.5,26.5,0.0883534,0.1799280287884846,0.0136596,-0.113603,-0.034264
1700,-4.0,-15.0,-0.355601,0.1799280287884846,-0.140587,-1.64264,0.328044
108,12.0,-29.5,1.04538,0.1799280287884846,-0.0153543,-2.08402,0.0741287
253,0.5,-28.0,0.259517,0.1799280287884846,-0.0139407,-2.0243,0.126292
4618,-1.0,11.0,0.0268342,0.1799280287884846,0.141796,-0.521746,0.0636421
4373,-11.5,9.0,0.245857,0.19992003198720512,0.246358,-0.506501,-0.00179648
580,-4.0,-25.0,-0.120548,0.19992003198720512,-0.0343459,-2.6943,0.247616
5899,-4.5,22.5,0.132206,0.19992003198720512,0.0455864,-0.270927,-0.0551134
4771,-8.5,12.5,0.240671,0.19992003198720512,0.198783,-0.483575,-0.0192129
5114,-5.0,15.5,0.184647,0.19992003198720512,0.136184,-0.469589,-0.0234297
5720,-10.0,21.0,0.376129,0.19992003198720512,0.0699748,-0.26399,-0.0953724
6288,-6.0,26.0,0.0928784,0.19992003198720512,0.0274945,-0.171475,-0.0426065
1775,5.5,-14.5,-0.116458,0.19992003198720512,-0.240089,-2.24474,0.426282
2289,10.5,-10.0,-0.0885092,0.19992003198720512,-0.322983,-2.20707,0.479616
537,2.5,-25.5,0.0978372,0.19992003198720512,-0.0375621,-2.68356,0.247559
1001,10.5,-21.5,0.275434,0.19992003198720512,-0.100893,-2.59257,0.342879
5973,4.5,23.0,-0.079383,0.19992003198720512,0.0190616,-0.248901,0.0167109
809,-1.5,-23.0,-0.165969,0.19992003198720512,-0.0613343,-2.584,0.309149
759,1.5,-23.5,-0.0639619,0.19992003198720512,-0.0569255,-2.59666,0.300431
4719,-6.5,12.0,0.18579,0.19992003198720512,0.198446,-0.538913,0.00540739
535,1.5,-25.5,0.0565308,0.19992003198720512,-0.0361732,-2.68414,0.247451
1326,5.0,-18.5,-0.0721185,0.19992003198720512,-0.148568,-2.4029,0.398611
294,-7.0,-27.5,0.0563631,0.19992003198720512,-0.00419367,-2.81591,0.158521
5167,-6.5,16.0,0.226139,0.19992003198720512,0.138124,-0.42728,-0.0411411
3673,2.5,2.5,-0.127321,0.19992003198720512,0.119573,-1.25934,0.229621
6598,9.0,28.5,0.00476368,0.19992003198720512,-0.00514147,-0.0493262,4.91128e-05
5594,11.0,19.5,-0.089109,0.19992003198720512,0.0195243,-0.166459,0.121848
5776,-10.0,21.5,0.371844,0.19992003198720512,0.0591403,-0.251945,-0.0933622
1842,11.0,-14.0,0.010292,0.19992003198720512,-0.271267,-2.31313,0.469995
6680,-6.0,29.5,-0.0654885,0.19992003198720512,0.00470407,-0.0754957,-0.0385905
2605,0.5,-7.0,-0.217604,0.19992003198720512,-0.276681,-1.74762,0.341409
1026,-5.0,-21.0,-0.293924,0.19992003198720512,-0.0695701,-2.56745,0.326034
6478,5.0,27.5,-0.0784402,0.19992003198720512,-0.00130926,-0.108188,-0.00423069
886,9.0,-22.5,0.261353,0.19992003198720512,-0.0802348,-2.62235,0.320717
6012,-4.0,23.5,0.0909441,0.19992003198720512,0.0351099,-0.248586,-0.0483014
3721,-1.5,3.0,-0.0777918,0.19992003198720512,0.150464,-1.08189,0.183586
4006,1.0,5.5,-0.0742558,0.19992003198720512,0.211173,-1.03459,0.166802
1649,-1.5,-15.5,-0.290911,0.19992003198720512,-0.184848,-2.22268,0.388897
1210,3.0,-19.5,-0.124584,0.19992003198720512,-0.12466,-2.42279,0.382897
2335,5.5,-9.5,-0.161237,0.19992003198720512,-0.308731,-2.03476,0.417111
3344,6.0,-0.5,-0.169658,0.19992003198720512,-0.0776888,-1.64795,0.339997
2163,3.5,-11.0,-0.192822,0.19992003198720512,-0.293825,-2.04335,0.405864
798,-7.0,-23.0,-0.238046,0.19992003198720512,-0.038414,-2.69107,0.282582
1479,-2.5,-17.0,-0.305189,0.19992003198720512,-0.142365,-2.31791,0.377335
6019,-0.5,23.5,-0.0131361,0.19992003198720512,0.0309038,-0.258129,-0.0244981
651,3.5,-24.5,0.0797079,0.19992003198720512,-0.0466427,-2.64146,0.27593
868,-7.27596e-11,-22.5,-0.156689,0.19992003198720512,-0.0688757,-2.55012,0.319576
3174,5.0,-2.0,-0.166361,0.19992003198720512,-0.139054,-1.66792,0.341099
1238,-11.0,-19.0,-0.409043,0.19992003198720512,-0.0550263,-2.75693,0.33788
3569,6.5,1.5,-0.18166,0.19992003198720512,0.050218,-1.57373,0.293905
362,-1.0,-27.0,0.0847297,0.19992003198720512,-0.02155,-2.74565,0.190863
1087,-2.5,-20.5,-0.262611,0.19992003198720512,-0.0852021,-2.47912,0.34516
6061,-7.5,24.0,0.214564,0.19992003198720512,0.0378021,-0.216834,-0.0668377
1999,5.5,-12.5,-0.141763,0.19992003198720512,-0.27901,-2.15981,0.424246
5163,-8.5,16.0,0.286076,0.19992003198720512,0.140204,-0.396331,-0.0578822
6113,-9.5,24.5,0.27667,0.19992003198720512,0.0376006,-0.189371,-0.0719518
3283,3.5,-1.0,-0.167924,0.19992003198720512,-0.0749774,-1.51901,0.305454
373,4.5,-27.0,0.339774,0.19992003198720512,-0.0237688,-2.75259,0.191258
1473,-5.5,-17.0,-0.367307,0.19992003198720512,-0.115194,-2.42561,0.374412
5875,11.5,22.0,-0.0512889,0.19992003198720512,0.0116416,-0.1228,0.0853609
1585,-5.5,-16.0,-0.377494,0.19992003198720512,-0.139439,-2.3836,0.378476
2844,8.0,-5.0,-0.157743,0.19992003198720512,-0.269916,-1.98541,0.425521
5494,-11.0,19.0,0.409723,0.19992003198720512,0.0999621,-0.317623,-0.102825
2264,-2.0,-10.0,-0.289602,0.19992003198720512,-0.291386,-1.89471,0.345094
6574,-3.0,28.5,-0.0374772,0.19992003198720512,0.0108778,-0.108236,-0.0236887
2851,11.5,-5.0,-0.147012,0.19992003198720512,-0.286318,-2.14902,0.478823
5618,-5.0,20.0,0.175647,0.19992003198720512,0.0736957,-0.338723,-0.0547017
6370,7.0,26.5,-0.0724237,0.19992003198720512,0.00178696,-0.114189,0.0105795
5702,9.0,20.5,-0.0718987,0.19992003198720512,0.0200567,-0.208895,0.0852152
873,2.5,-22.5,-0.060251,0.19992003198720512,-0.0728149,-2.55264,0.328703
2956,8.0,-4.0,-0.163967,0.19992003198720512,-0.2428,-1.95458,0.413208
33,2.5,-30.0,0.675734,0.19992003198720512,0.000426616,-2.84754,0.0676048
6673,-9.5,29.5,-0.00471017,0.19992003198720512,0.0167854,-0.0780936,-0.0275969
2721,2.5,-6.0,-0.195301,0.19992003198720512,-0.260393,-1.76256,0.349485
4790,1.0,12.5,-0.00625044,0.19992003198720512,0.151404,-0.676518,0.07123
1357,-7.5,-18.0,-0.379721,0.19992003198720512,-0.0887018,-2.56974,0.363943
5308,8.0,17.0,-0.0980026,0.19992003198720512,0.0419116,-0.325651,0.116244
4825,-9.5,13.0,0.288949,0.19992003198720512,0.188831,-0.451639,-0.0324604
6267,11.5,25.5,0.0315866,0.19992003198720512,0.00380056,-0.0735884,0.0346964
5922,7.0,22.5,-0.0663032,0.19992003198720512,0.0148476,-0.212053,0.041006
6089,6.5,24.0,-0.0795051,0.19992003198720512,0.00715622,-0.189302,0.0258039
4206,-11.0,7.5,0.185297,0.19992003198720512,0.248567,-0.528253,0.0290257
2780,4.0,-5.5,-0.181537,0.19992003198720512,-0.252175,-1.79618,0.3676
3171,3.5,-2.0,-0.170166,0.19992003198720512,-0.123323,-1.57925,0.317833
5625,-1.5,20.0,0.049641,0.19992003198720512,0.0593181,-0.369542,-0.0209208
1826,3.0,-14.0,-0.189984,0.19992003198720512,-0.241176,-2.16489,0.404681
5188,4.0,16.0,-0.0487169,0.19992003198720512,0.0842245,-0.497436,0.0631255
6364,4.0,26.5,-0.0907674,0.19992003198720512,-6.57586e-05,-0.14933,-0.00479277
5965,0.5,23.0,-0.0371315,0.19992003198720512,0.0299412,-0.272695,-0.0157608
289,-9.5,-27.5,0.05827,0.19992003198720512,0.00264591,-2.8497,0.154309
586,-1.0,-25.0,-0.0665932,0.19992003198720512,-0.0388789,-2.66739,0.255359
142,1.0,-29.0,0.429881,0.19992003198720512,-0.00804131,-2.82487,0.115954
5250,7.0,16.5,-0.0923102,0.19992003198720512,0.0529379,-0.385555,0.106419
4793,2.5,12.5,-0.037655,0.19992003198720512,0.146632,-0.684255,0.0912277
1503,9.5,-17.0,0.0689419,0.19992003198720512,-0.200475,-2.41023,0.434219
4605,-7.5,11.0,0.186542,0.19992003198720512,0.216594,-0.543165,0.00836784
5609,-9.5,20.0,0.364232,0.19992003198720512,0.0817142,-0.29608,-0.0886513
6072,-2.0,24.0,0.0159646,0.19992003198720512,0.0310095,-0.242261,-0.0347514
308,0.0,-27.5,0.174222,0.19992003198720512,-0.0161933,-2.76406,0.178556
3315,-8.5,-0.5,-0.0763109,0.19992003198720512,0.0696783,-0.752923,0.182617
6343,-6.5,26.5,0.0883534,0.19992003198720512,0.0221102,-0.154019,-0.045432
1700,-4.0,-15.0,-0.355601,0.19992003198720512,-0.177083,-2.2695,0.380594
108,12.0,-29.5,1.04538,0.19992003198720512,-0.0168327,-2.86513,0.0915854
253,0.5,-28.0,0.259517,0.19992003198720512,-0.0131086,-2.78325,0.155273
4618,-1.0,11.0,0.0268342,0.19992003198720512,0.190388,-0.721212,0.0671111
4373,-11.5,9.0,0.245857,0.21991203518592564,0.302188,-0.657785,-0.00798093
580,-4.0,-25.0,-0.120548,0.21991203518592564,-0.0403936,-3.42932,0.283016
5899,-4.5,22.5,0.132206,0.21991203518592564,0.0541314,-0.344025,-0.0684442
4771,-8.5,12.5,0.240671,0.21991203518592564,0.242591,-0.623279,-0.0277048
5114,-5.0,15.5,0.184647,0.21991203518592564,0.166034,-0.601096,-0.0333558
5720,-10.0,21.0,0.376129,0.21991203518592564,0.0847817,-0.336502,-0.114033
6288,-6.0,26.0,0.0928784,0.21991203518592564,0.0317191,-0.215224,-0.0552407
1775,5.5,-14.5,-0.116458,0.21991203518592564,-0.291158,-2.86004,0.470469
2289,10.5,-10.0,-0.0885092,0.21991203518592564,-0.392944,-2.80592,0.53057
537,2.5,-25.5,0.0978372,0.21991203518592564,-0.0452529,-3.41408,0.280854
1001,10.5,-21.5,0.275434,0.21991203518592564,-0.123691,-3.29623,0.382073
5973,4.5,23.0,-0.079383,0.21991203518592564,0.0205257,-0.315609,0.0157325
809,-1.5,-23.0,-0.165969,0.21991203518592564,-0.07304,-3.29071,0.347814
759,1.5,-23.5,-0.0639619,0.21991203518592564,-0.0691783,-3.30547,0.337494
4719,-6.5,12.0,0.18579,0.21991203518592564,0.241725,-0.692595,-0.000214607
535,1.5,-25.5,0.0565308,0.21991203518592564,-0.0437377,-3.41491,0.282581
1326,5.0,-18.5,-0.0721185,0.21991203518592564,-0.180082,-3.06027,0.441747
294,-7.0,-27.5,0.0563631,0.21991203518592564,-0.00461755,-3.58149,0.183134
5167,-6.5,16.0,0.226139,0.21991203518592564,0.167443,-0.548473,-0.0534454
3673,2.5,2.5,-0.127321,0.21991203518592564,0.14398,-1.60936,0.245955
6598,9.0,28.5,0.00476368,0.21991203518592564,-0.00777125,-0.0634385,-0.00227011
5594,11.0,19.5,-0.089109,0.21991203518592564,0.018973,-0.216962,0.136651
5776,-10.0,21.5,0.371844,0.21991203518592564,0.0712796,-0.320268,-0.11407
1842,11.0,-14.0,0.010292,0.21991203518592564,-0.329942,-2.94104,0.516615
6680,-6.0,29.5,-0.0654885,0.21991203518592564,0.00345666,-0.0942755,-0.0462631
2605,0.5,-7.0,-0.217604,0.21991203518592564,-0.334236,-2.23196,0.368647
1026,-5.0,-21.0,-0.293924,0.21991203518592564,-0.0818129,-3.27028,0.364843
6478,5.0,27.5,-0.0784402,0.21991203518592564,-0.003311,-0.13683,-0.00908683
886,9.0,-22.5,0.261353,0.21991203518592564,-0.098822,-3.33428,0.360315
6012,-4.0,23.5,0.0909441,0.21991203518592564,0.041579,-0.314631,-0.0599835
3721,-1.5,3.0,-0.0777918,0.21991203518592564,0.18329,-1.38389,0.194538
4006,1.0,5.5,-0.0742558,0.21991203518592564,0.254964,-1.32112,0.176504
1649,-1.5,-15.5,-0.290911,0.21991203518592564,-0.222851,-2.83683,0.428658
1210,3.0,-19.5,-0.124584,0.21991203518592564,-0.150767,-3.08683,0.42525
2335,5.5,-9.5,-0.161237,0.21991203518592564,-0.374659,-2.59367,0.455008
3344,6.0,-0.5,-0.169658,0.21991203518592564,-0.0971996,-2.10084,0.369953
2163,3.5,-11.0,-0.192822,0.21991203518592564,-0.355456,-2.60679,0.442875
798,-7.0,-23.0,-0.238046,0.21991203518592564,-0.0441973,-3.42426,0.320141
1479,-2.5,-17.0,-0.305189,0.21991203518592564,-0.170304,-2.95724,0.418075
6019,-0.5,23.5,-0.0131361,0.21991203518592564,0.035693,-0.327168,-0.0308499
651,3.5,-24.5,0.0797079,0.21991203518592564,-0.056818,-3.36177,0.311282
868,-7.27596e-11,-22.5,-0.156689,0.21991203518592564,-0.0830185,-3.24915,0.359113
3174,5.0,-2.0,-0.166361,0.21991203518592564,-0.171628,-2.12767,0.370164
1238,-11.0,-19.0,-0.409043,0.21991203518592564,-0.0599878,-3.50557,0.383141
3569,6.5,1.5,-0.18166,0.21991203518592564,0.057664,-2.00778,0.315245
362,-1.0,-27.0,0.0847297,0.21991203518592564,-0.0257367,-3.49205,0.218986
1087,-2.5,-20.5,-0.262611,0.21991203518592564,-0.101837,-3.16113,0.385133
6061,-7.5,24.0,0.214564,0.21991203518592564,0.0448946,-0.273755,-0.0856635
1999,5.5,-12.5,-0.141763,0.21991203518592564,-0.33831,-2.75299,0.466812
5163,-8.5,16.0,0.286076,0.21991203518592564,0.171582,-0.510218,-0.0717486
6113,-9.5,24.5,0.27667,0.21991203518592564,0.0442454,-0.238467,-0.0878489
3283,3.5,-1.0,-0.167924,0.21991203518592564,-0.0926722,-1.93901,0.329234
373,4.5,-27.0,0.339774,0.21991203518592564,-0.0291742,-3.49989,0.220186
1473,-5.5,-17.0,-0.367307,0.21991203518592564,-0.136489,-3.09195,0.415944
5875,11.5,22.0,-0.0512889,0.21991203518592564,0.0115074,-0.16019,0.0940551
1585,-5.5,-16.0,-0.377494,0.21991203518592564,-0.166326,-3.03971,0.418252
2844,8.0,-5.0,-0.157743,0.21991203518592564,-0.332603,-2.52668,0.465541
5494,-11.0,19.0,0.409723,0.21991203518592564,0.121615,-0.406222,-0.124003
2264,-2.0,-10.0,-0.289602,0.21991203518592564,-0.350877,-2.42205,0.372543
6574,-3.0,28.5,-0.0374772,0.21991203518592564,0.0115993,-0.134524,-0.0330596
2851,11.5,-5.0,-0.147012,0.21991203518592564,-0.354309,-2.728,0.527733
5618,-5.0,20.0,0.175647,0.21991203518592564,0.0882526,-0.431695,-0.0693514
6370,7.0,26.5,-0.0724237,0.21991203518592564,-0.00034827,-0.144986,0.0119579
5702,9.0,20.5,-0.0718987,0.21991203518592564,0.0198826,-0.268399,0.097143
873,2.5,-22.5,-0.060251,0.21991203518592564,-0.0883079,-3.25006,0.369318
2956,8.0,-4.0,-0.163967,0.21991203518592564,-0.301006,-2.48726,0.45185
33,2.5,-30.0,0.675734,0.21991203518592564,3.91053e-05,-3.62409,0.0768869
6673,-9.5,29.5,-0.00471017,0.21991203518592564,0.0183399,-0.0958666,-0.0348495
2721,2.5,-6.0,-0.195301,0.21991203518592564,-0.315413,-2.24918,0.379026
4790,1.0,12.5,-0.00625044,0.21991203518592564,0.182282,-0.862206,0.0735463
1357,-7.5,-18.0,-0.379721,0.21991203518592564,-0.102314,-3.27291,0.405529
5308,8.0,17.0,-0.0980026,0.21991203518592564,0.046958,-0.417228,0.129082
4825,-9.5,13.0,0.288949,0.21991203518592564,0.230326,-0.582596,-0.044527
6267,11.5,25.5,0.0315866,0.21991203518592564,0.00181982,-0.0946735,0.0333777
5922,7.0,22.5,-0.0663032,0.21991203518592564,0.0152628,-0.270021,0.0444742
6089,6.5,24.0,-0.0795051,0.21991203518592564,0.00659727,-0.239713,0.0260012
4206,-11.0,7.5,0.185297,0.21991203518592564,0.305977,-0.686458,0.0260491
2780,4.0,-5.5,-0.181537,0.21991203518592564,-0.307166,-2.29162,0.398622
3171,3.5,-2.0,-0.170166,0.21991203518592564,-0.151169,-2.01513,0.341957
5625,-1.5,20.0,0.049641,0.21991203518592564,0.0708214,-0.469712,-0.0287155
1826,3.0,-14.0,-0.189984,0.21991203518592564,-0.291992,-2.76138,0.44427
5188,4.0,16.0,-0.0487169,0.21991203518592564,0.0989542,-0.632721,0.0668671
6364,4.0,26.5,-0.0907674,0.21991203518592564,-0.00238378,-0.188086,-0.00912989
5965,0.5,23.0,-0.0371315,0.21991203518592564,0.0344201,-0.345428,-0.0225948
289,-9.5,-27.5,0.05827,0.21991203518592564,0.00376397,-3.62365,0.176967
586,-1.0,-25.0,-0.0665932,0.21991203518592564,-0.046829,-3.39539,0.289331
142,1.0,-29.0,0.429881,0.21991203518592564,-0.00993157,-3.59194,0.133162
5250,7.0,16.5,-0.0923102,0.21991203518592564,0.0598534,-0.492739,0.115342
4793,2.5,12.5,-0.037655,0.21991203518592564,0.176614,-0.871069,0.09432
1503,9.5,-17.0,0.0689419,0.21991203518592564,-0.244367,-3.06557,0.480449
4605,-7.5,11.0,0.186542,0.21991203518592564,0.264551,-0.699782,0.00212911
5609,-9.5,20.0,0.364232,0.21991203518592564,0.0989923,-0.378374,-0.106979
6072,-2.0,24.0,0.0159646,0.21991203518592564,0.0360948,-0.306114,-0.045875
308,0.0,-27.5,0.174222,0.21991203518592564,-0.020271,-3.51625,0.204501
3315,-8.5,-0.5,-0.0763109,0.21991203518592564,0.0930178,-0.974022,0.196261
6343,-6.5,26.5,0.0883534,0.21991203518592564,0.0253288,-0.192635,-0.0607159
1700,-4.0,-15.0,-0.355601,0.21991203518592564,-0.212736,-2.89616,0.418125
108,12.0,-29.5,1.04538,0.21991203518592564,-0.0215229,-3.64395,0.107139
253,0.5,-28.0,0.259517,0.21991203518592564,-0.0163867,-3.54099,0.177503
4618,-1.0,11.0,0.0268342,0.21991203518592564,0.230443,-0.921084,0.0675041
4373,-11.5,9.0,0.245857,0.23990403838464613,0.355778,-0.812791,-0.0129696
580,-4.0,-25.0,-0.120548,0.23990403838464613,-0.0444215,-4.16522,0.31137
5899,-4.5,22.5,0.132206,0.23990403838464613,0.0626172,-0.416165,-0.0812487
4771,-8.5,12.5,0.240671,0.23990403838464613,0.28426,-0.764435,-0.035615
5114,-5.0,15.5,0.184647,0.23990403838464613,0.1939,-0.733766,-0.0437337
5720,-10.0,21.0,0.376129,0.23990403838464613,0.0991897,-0.408528,-0.133582
6288,-6.0,26.0,0.0928784,0.23990403838464613,0.0368746,-0.258275,-0.0671125
1775,5.5,-14.5,-0.116458,0.23990403838464613,-0.336032,-3.47548,0.504871
2289,10.5,-10.0,-0.0885092,0.23990403838464613,-0.456504,-3.40153,0.569677
537,2.5,-25.5,0.0978372,0.23990403838464613,-0.0510127,-4.14508,0.308404
1001,10.5,-21.5,0.275434,0.23990403838464613,-0.14357,-3.9998,0.416775
5973,4.5,23.0,-0.079383,0.23990403838464613,0.0230972,-0.381686,0.0136519
809,-1.5,-23.0,-0.165969,0.23990403838464613,-0.0823669,-3.99822,0.377784
759,1.5,-23.5,-0.0639619,0.23990403838464613,-0.0782374,-4.01531,0.369425
4719,-6.5,12.0,0.18579,0.23990403838464613,0.282946,-0.848621,-0.00373362
535,1.5,-25.5,0.0565308,0.23990403838464613,-0.0488578,-4.14599,0.310337
1326,5.0,-18.5,-0.0721185,0.23990403838464613,-0.207947,-3.71672,0.47743
294,-7.0,-27.5,0.0563631,0.23990403838464613,-0.00341111,-4.34684,0.204709
5167,-6.5,16.0,0.226139,0.23990403838464613,0.195624,-0.670404,-0.0659739
3673,2.5,2.5,-0.127321,0.23990403838464613,0.167204,-1.96035,0.258839
6598,9.0,28.5,0.00476368,0.23990403838464613,-0.0101297,-0.0768733,-0.00729412
5594,11.0,19.5,-0.089109,0.23990403838464613,0.0184078,-0.269324,0.148743
5776,-10.0,21.5,0.371844,0.23990403838464613,0.0836703,-0.388248,-0.134018
1842,11.0,-14.0,0.010292,0.23990403838464613,-0.382468,-3.5678,0.558142
